comuna,region,año,mes,poblacion,ingreso_promedio,temperatura_promedio,precipitacion_mm,consumo_m3
La Cisterna,Los Lagos,2024,6,346947,606509.1282782402,20.330451671562315,213.05333314447773,17.69
La Cisterna,Los Lagos,2024,7,345460,657666.2903825444,17.87620599167166,249.33463330924644,15.66
La Cisterna,Los Lagos,2024,8,343795,599618.3867597532,13.28625642587076,221.46701430639092,12.71
La Cisterna,Los Lagos,2024,9,345165,584065.7969695834,12.825111766711718,1.672741760893878,14.44
La Cisterna,Los Lagos,2024,10,347606,636790.009983516,11.68827956708931,64.6102873218876,13.58
La Cisterna,Los Lagos,2024,11,345644,654346.5366407653,12.90103600822066,135.33097302472302,11.7
La Cisterna,Los Lagos,2024,12,344108,600520.1433812281,14.848869551477408,81.85738304851073,14.78
Padre Hurtado,Magallanes,2020,1,138201,967401.6885979858,17.480592772392814,8.371104036298334,16.96
Padre Hurtado,Magallanes,2020,2,136252,997820.986081106,20.992273471741605,44.74964029689266,18.42
Padre Hurtado,Magallanes,2020,3,138175,991268.2463763824,21.56918465986654,0.0,18.03
Padre Hurtado,Magallanes,2020,4,138194,962318.35547177,21.302540484054667,0.0,18.87
Padre Hurtado,Magallanes,2020,5,138487,964858.0532610962,19.3895868635344,0.0,17.02
Padre Hurtado,Magallanes,2020,6,138834,1000286.9794652086,18.33201672426689,210.85260025169308,18.05
Padre Hurtado,Magallanes,2020,7,139016,949392.929178728,18.16753121518148,244.74280848120785,18.9
Padre Hurtado,Magallanes,2020,8,136827,952073.6258231234,14.696334221086795,214.9952308450066,16.42
Padre Hurtado,Magallanes,2020,9,137651,993822.8984288364,13.567266800961956,41.83971780338681,15.08
Padre Hurtado,Magallanes,2020,10,138198,987199.6545570466,13.702385724354608,8.32270662990696,14.75
Padre Hurtado,Magallanes,2020,11,138549,999601.2915192164,13.08661303692644,2.0168173230675563,15.02
Padre Hurtado,Magallanes,2020,12,139957,978744.2743456996,13.930214297921491,64.54124611439345,12.96
Padre Hurtado,Magallanes,2021,1,138176,982222.3124226632,17.7077411696428,0.0,17.3
Padre Hurtado,Magallanes,2021,2,140257,991483.7781586004,20.52269697351584,10.973511358804789,17.05
Padre Hurtado,Magallanes,2021,3,137716,954727.1565584076,19.94967579687601,0.0,18.45
Padre Hurtado,Magallanes,2021,4,140507,1009075.5753281956,20.119000186669112,0.0,16.47
Padre Hurtado,Magallanes,2021,5,136384,1019027.717384072,20.172231093957784,49.60632935141173,16.67
Padre Hurtado,Magallanes,2021,6,138197,1030843.9870193772,18.914272992130226,163.22672159290914,16.65
Padre Hurtado,Magallanes,2021,7,139042,971081.367936756,18.087281345620905,212.33657130866436,15.42
Padre Hurtado,Magallanes,2021,8,138216,1011370.189546184,14.676181987475124,306.3450354400478,18.02
Padre Hurtado,Magallanes,2021,9,139737,994349.7336170676,15.760432723633455,36.31054530869739,17.04
Padre Hurtado,Magallanes,2021,10,140192,940906.6124317194,13.493254176193032,38.36417653150647,18.44
Padre Hurtado,Magallanes,2021,11,138641,966256.4688035538,12.44726357901262,143.30242675120812,17.46
Padre Hurtado,Magallanes,2021,12,139308,943048.2768198912,14.214392718875535,0.0,16.38
Padre Hurtado,Magallanes,2022,1,137398,980630.6121042916,16.50099173557021,0.0,15.89
Padre Hurtado,Magallanes,2022,2,139986,975420.159273926,20.258516867509616,0.0,16.66
Padre Hurtado,Magallanes,2022,3,138004,1010961.7871118168,19.68556730042248,0.0,17.51
Padre Hurtado,Magallanes,2022,4,140609,995486.45468337,18.82322029902815,39.29481631774987,17.15
Padre Hurtado,Magallanes,2022,5,136376,1019011.620419503,19.49089650935716,46.075730188912914,15.15
Padre Hurtado,Magallanes,2022,6,140309,996663.0147183032,18.725237023909003,222.6738739078639,16.89
Padre Hurtado,Magallanes,2022,7,138589,1032478.457675923,16.391839275853002,261.14657817369334,19.68
Padre Hurtado,Magallanes,2022,8,139558,1012914.2699858178,15.424919602393684,300.79127330327333,19.15
Padre Hurtado,Magallanes,2022,9,136289,994883.587966242,14.436288618121454,12.148509667720674,15.55
Padre Hurtado,Magallanes,2022,10,138710,992857.1400227812,12.504101843704024,44.1397511834825,16.16
Padre Hurtado,Magallanes,2022,11,140147,1012791.1533699898,12.151301760134896,121.13375242873067,15.42
Padre Hurtado,Magallanes,2022,12,136687,974758.7627117625,16.07511082458877,49.83426405873192,17.74
Padre Hurtado,Magallanes,2023,1,137358,989984.8442428516,16.301577561309383,0.0,16.0
Padre Hurtado,Magallanes,2023,2,139973,979525.7628998932,20.77603763726016,21.685300721344014,17.44
Padre Hurtado,Magallanes,2023,3,139258,962004.9473675806,19.91837557450156,12.92124189204394,15.65
Padre Hurtado,Magallanes,2023,4,136441,967931.2902321776,22.213552945393506,44.75532995376423,16.24
Padre Hurtado,Magallanes,2023,5,138264,981435.9983555408,19.661059214073507,87.19735359238081,13.97
Padre Hurtado,Magallanes,2023,6,138784,1012435.108543745,18.863443463884536,274.65272529199365,15.97
Padre Hurtado,Magallanes,2023,7,136353,991472.53328706,16.695729154662075,208.1455453690583,16.28
Padre Hurtado,Magallanes,2023,8,138782,981989.9614681696,14.66649017079162,211.34223116237533,16.95
Padre Hurtado,Magallanes,2023,9,136815,995540.4654357596,13.651238175256085,110.38628600608334,14.77
Padre Hurtado,Magallanes,2023,10,139280,965606.6427660903,13.822490317205611,47.02778155142518,13.33
Padre Hurtado,Magallanes,2023,11,137487,1013701.297483514,12.012986246384951,20.841803148675595,16.65
Padre Hurtado,Magallanes,2023,12,140468,993780.1400048876,14.928034347030412,0.0,15.48
Padre Hurtado,Magallanes,2024,1,138851,1008805.8716942596,17.124466650596368,27.865961950203285,17.71
Padre Hurtado,Magallanes,2024,2,136646,986133.448871322,22.37182081441677,0.5016005100593279,17.67
Padre Hurtado,Magallanes,2024,3,140205,1018781.4796846202,20.223047400543788,30.288287275622167,18.61
Padre Hurtado,Magallanes,2024,4,140238,979922.6562205718,17.846009944568294,46.41885077430097,14.74
Padre Hurtado,Magallanes,2024,5,139220,969151.8484715056,19.14379353900953,67.38526865022152,15.41
Padre Hurtado,Magallanes,2024,6,136602,978704.7110761416,19.1246275748534,251.6602633472029,14.82
Padre Hurtado,Magallanes,2024,7,136808,995162.6138497116,16.452781559734028,302.233286133134,16.47
Padre Hurtado,Magallanes,2024,8,140739,973984.2130238236,14.835076421085748,239.96371994966145,15.23
Padre Hurtado,Magallanes,2024,9,135776,965607.0152903524,12.818615411846578,67.95450203272223,15.49
Padre Hurtado,Magallanes,2024,10,139762,958569.8717773549,11.53191458042996,107.90319607474363,14.32
Padre Hurtado,Magallanes,2024,11,135907,1004374.5642052284,12.436691263550289,101.18456162684076,15.32
Padre Hurtado,Magallanes,2024,12,139689,1007606.3780227628,16.120129406331042,39.34680897498577,16.78
San Joaquín,Magallanes,2020,1,81398,968555.8287478704,17.955140886967573,0.0,17.35
San Joaquín,Magallanes,2020,2,83084,993847.0975175664,21.012281004744118,40.78314610909146,18.22
San Joaquín,Magallanes,2020,3,82304,1002112.2043014042,21.922920750994223,4.974515298817636,18.57
San Joaquín,Magallanes,2020,4,79802,991501.2039469936,21.371459053951018,19.29562188986083,17.96
San Joaquín,Magallanes,2020,5,83552,1065408.0214209682,20.044897554121334,0.0,17.05
San Joaquín,Magallanes,2020,6,82536,947899.5268498654,20.66985349860819,221.65168016630784,16.98
San Joaquín,Magallanes,2020,7,83656,951295.5353103888,15.882413957376675,294.2583890716808,14.61
San Joaquín,Magallanes,2020,8,83371,966246.918538388,14.630356349654871,251.8158634901544,18.42
San Joaquín,Magallanes,2020,9,80801,996079.5529939648,14.461285392205024,32.40912501930498,12.08
San Joaquín,Magallanes,2020,10,81502,983333.4853520202,14.363545946639611,48.98658756020201,16.08
San Joaquín,Magallanes,2020,11,83998,1009976.8186011042,13.500032937994408,96.4452754379837,15.89
San Joaquín,Magallanes,2020,12,82579,980284.7079894237,14.541726084601892,0.0,17.26
San Joaquín,Magallanes,2021,1,82929,963827.184537358,17.3649039280128,0.0,15.87
San Joaquín,Magallanes,2021,2,79748,998900.0258895316,19.125390971806738,0.0,17.51
San Joaquín,Magallanes,2021,3,83928,999210.9430804222,20.172158313196796,58.76450749636351,16.42
San Joaquín,Magallanes,2021,4,79725,978715.5734387912,20.439442654905637,86.44870236292536,17.89
San Joaquín,Magallanes,2021,5,82734,957040.7500939572,21.915525939396783,0.0,17.55
San Joaquín,Magallanes,2021,6,83554,1011122.5717794535,18.165571016578497,175.87289424478752,15.74
San Joaquín,Magallanes,2021,7,79681,1042654.7821795202,17.422014359410692,219.0653564663108,14.76
San Joaquín,Magallanes,2021,8,82252,1024326.0074017248,13.700854058244309,216.0691397163144,17.11
San Joaquín,Magallanes,2021,9,83158,987969.1745091338,13.040237970943467,6.622503168714822,16.23
San Joaquín,Magallanes,2021,10,83220,977570.7857405716,12.740164462508796,46.98774186147384,15.3
San Joaquín,Magallanes,2021,11,80143,1002362.99247467,13.102614211234393,77.92708892892449,16.86
San Joaquín,Magallanes,2021,12,81234,984083.9312041848,14.71075878812578,5.252369270790126,14.88
San Joaquín,Magallanes,2022,1,80271,929878.3640509128,16.981924086644277,64.55333016445756,16.79
San Joaquín,Magallanes,2022,2,82872,1002942.3106799796,18.43887938018323,0.0,17.53
San Joaquín,Magallanes,2022,3,80483,1005756.123928022,19.498719594433258,66.71042890734489,16.39
San Joaquín,Magallanes,2022,4,82066,1049562.7190342993,20.405370291746607,11.996695986029994,18.12
San Joaquín,Magallanes,2022,5,83030,1016509.3767636656,21.246379094333214,77.44404075837528,17.56
San Joaquín,Magallanes,2022,6,79411,1004501.2981672488,17.879187003117238,225.791196558134,18.35
San Joaquín,Magallanes,2022,7,84046,997229.9422131528,15.57482902086629,226.06074320705903,15.62
San Joaquín,Magallanes,2022,8,82165,950294.1015632184,12.479561529380934,243.2296108013762,13.6
San Joaquín,Magallanes,2022,9,80976,1020106.4841178476,13.282769014657228,81.39403481242356,17.17
San Joaquín,Magallanes,2022,10,81994,984487.782236704,14.235643080816486,0.0,16.29
San Joaquín,Magallanes,2022,11,79386,1031390.5327074488,13.291581346222598,100.45869988364136,17.01
San Joaquín,Magallanes,2022,12,83506,972958.592640716,15.990059933812445,0.0,15.05
San Joaquín,Magallanes,2023,1,80954,971738.188917792,18.917848001606664,18.08325647330591,16.65
San Joaquín,Magallanes,2023,2,82760,967886.2413654138,17.569300628388163,31.499444497392453,16.27
San Joaquín,Magallanes,2023,3,83855,1011414.5166271162,20.35535059230413,0.0,19.13
San Joaquín,Magallanes,2023,4,84160,988373.0901865192,22.086742622509483,0.0,18.83
San Joaquín,Magallanes,2023,5,82578,998822.6362661326,21.002826135524803,28.22618236159611,17.51
San Joaquín,Magallanes,2023,6,79314,977916.49530116,19.22631595289848,242.17490858412424,16.12
San Joaquín,Magallanes,2023,7,83836,978107.7870896156,15.473705350296362,172.65043718360482,15.2
San Joaquín,Magallanes,2023,8,81770,987448.8334051436,16.550636238255453,174.47891341470583,16.16
San Joaquín,Magallanes,2023,9,83186,961223.7783960936,13.552000630844198,23.17141236641073,12.84
San Joaquín,Magallanes,2023,10,79353,946568.5983902422,13.756087880695006,142.2225945917274,15.3
San Joaquín,Magallanes,2023,11,80991,1018104.9576435048,14.079714232413972,51.64062766778248,17.29
San Joaquín,Magallanes,2023,12,83422,973739.7489923224,13.457536009250484,58.8911125773422,13.87
San Joaquín,Magallanes,2024,1,83250,987177.155092837,18.21943108295477,0.0,18.16
San Joaquín,Magallanes,2024,2,83180,987051.8837565331,19.049037113780955,0.0,17.28
San Joaquín,Magallanes,2024,3,81078,1006910.8666105404,21.289553765918917,27.619069817155022,17.12
San Joaquín,Magallanes,2024,4,80313,1002345.0230527864,19.04035427284921,48.49653245685027,17.77
San Joaquín,Magallanes,2024,5,83402,998957.3496768028,20.737091519628205,27.48683357677007,16.92
San Joaquín,Magallanes,2024,6,83636,1010645.6983964584,18.14230533206742,215.50227299320264,17.38
San Joaquín,Magallanes,2024,7,82806,1015540.2511587408,18.32935242407381,231.40617282531943,15.79
San Joaquín,Magallanes,2024,8,81949,997765.6034937712,13.973931917258842,230.88890368781864,16.68
San Joaquín,Magallanes,2024,9,80454,979738.724416766,12.660147653634644,97.4751618918042,16.86
San Joaquín,Magallanes,2024,10,83387,1019401.8876996064,14.348787622840163,0.0,15.93
San Joaquín,Magallanes,2024,11,80351,1009830.361900663,13.89973881915486,52.1421599789675,17.04
San Joaquín,Magallanes,2024,12,81489,1002273.9877540048,14.708150628203608,75.4023037047101,16.84
El Bosque,Tarapacá,2020,1,592568,757386.7302352894,17.98228748359732,80.11521958366656,14.18
El Bosque,Tarapacá,2020,2,593843,809233.6483086455,19.23258007129378,0.0,15.51
El Bosque,Tarapacá,2020,3,595898,840622.4171237773,20.50774525201734,24.06977509699011,15.38
El Bosque,Tarapacá,2020,4,591961,824615.8646686999,21.09697518506848,31.495996426017733,16.43
El Bosque,Tarapacá,2020,5,593766,817533.8276461894,20.320168231121684,0.0,19.05
El Bosque,Tarapacá,2020,6,594559,812185.4347679603,19.707249477329007,241.5917492874153,15.99
El Bosque,Tarapacá,2020,7,593009,842901.6640975665,15.618450941120562,168.67596455188416,14.78
El Bosque,Tarapacá,2020,8,591039,781790.4516999121,13.281796104453877,221.27492478170495,14.92
El Bosque,Tarapacá,2020,9,595079,786945.8703908162,14.29485727945478,0.0,14.23
El Bosque,Tarapacá,2020,10,592907,794644.5573107089,14.40220958950327,53.92354713216472,15.35
El Bosque,Tarapacá,2020,11,595567,731721.5217261276,13.139212596133747,48.54199869768411,11.16
El Bosque,Tarapacá,2020,12,591566,790849.3986996963,14.439808819325693,38.81369217600046,16.16
El Bosque,Tarapacá,2021,1,592807,810479.7476826786,18.42334507358291,0.0,16.9
El Bosque,Tarapacá,2021,2,593969,827970.4504878913,17.76171306501463,8.260781501496389,16.89
El Bosque,Tarapacá,2021,3,592181,820444.1410226249,19.86610815883305,44.83155039727027,16.43
El Bosque,Tarapacá,2021,4,593722,765510.6277856352,21.92041930331353,5.906415811271296,17.19
El Bosque,Tarapacá,2021,5,595815,783131.3244796096,20.288343645251157,50.32331210381934,15.8
El Bosque,Tarapacá,2021,6,593182,814634.2478986275,19.04076116173492,223.4968909377705,16.08
El Bosque,Tarapacá,2021,7,593231,773497.5607726333,17.620997565872734,336.86152220093163,15.76
El Bosque,Tarapacá,2021,8,593712,791203.6035106853,15.132414976553637,212.8531106557021,18.23
El Bosque,Tarapacá,2021,9,595505,760327.2007739621,12.4620352070265,0.0,12.99
El Bosque,Tarapacá,2021,10,592718,797851.9101517106,13.28626701517894,60.48566173352005,16.06
El Bosque,Tarapacá,2021,11,591353,785882.8987582935,11.985288475710895,81.36002070269524,14.67
El Bosque,Tarapacá,2021,12,595628,808515.535978979,15.747426320064042,0.0,14.58
El Bosque,Tarapacá,2022,1,592026,801847.0579357577,15.147896745475478,0.0,16.04
El Bosque,Tarapacá,2022,2,593894,813241.1547372597,17.85484219745352,34.58870276975005,14.25
El Bosque,Tarapacá,2022,3,594124,829700.5971192026,21.694585971496107,0.0,17.45
El Bosque,Tarapacá,2022,4,591413,764873.255404961,22.215429813686058,29.212099080579456,15.8
El Bosque,Tarapacá,2022,5,595608,767744.2915001336,19.46634533603082,44.28183730803661,18.21
El Bosque,Tarapacá,2022,6,595641,775311.0379802882,19.977951782266324,266.5946389397978,17.13
El Bosque,Tarapacá,2022,7,592900,808890.236741192,17.281831501566508,254.209973982774,15.09
El Bosque,Tarapacá,2022,8,591069,810326.1980727373,15.66525056330254,246.66676086910388,13.96
El Bosque,Tarapacá,2022,9,595053,767995.1148635324,13.409756834984927,52.83756635673193,14.47
El Bosque,Tarapacá,2022,10,595276,774784.2133355939,13.705842721025215,71.8747127696901,16.71
El Bosque,Tarapacá,2022,11,593930,783013.6257872933,13.45943883402277,90.05069746014395,15.85
El Bosque,Tarapacá,2022,12,592799,806924.9530919574,15.463059756129253,0.0,14.28
El Bosque,Tarapacá,2023,1,595533,842292.2145740675,16.508136209157836,13.969394540309388,17.58
El Bosque,Tarapacá,2023,2,594782,829520.7788197254,19.63915695703924,26.130549351974143,18.45
El Bosque,Tarapacá,2023,3,594745,783352.6881252638,20.46064203457748,19.51816099866682,19.38
El Bosque,Tarapacá,2023,4,592306,789319.8510212712,22.16095269074256,7.707996094215529,17.77
El Bosque,Tarapacá,2023,5,590982,793189.3484009594,21.762112455223225,0.0,18.21
El Bosque,Tarapacá,2023,6,593005,851082.9593627482,18.69858681676624,152.88415771967593,15.87
El Bosque,Tarapacá,2023,7,594903,767677.475154675,17.459276161304807,279.69089283499306,17.34
El Bosque,Tarapacá,2023,8,594873,822707.5931732228,14.05639828408067,190.9840984357085,13.64
El Bosque,Tarapacá,2023,9,594334,810449.0498345311,13.724598147192353,58.711311852671216,13.98
El Bosque,Tarapacá,2023,10,595952,760927.2896982682,13.33490993645994,98.65121917466055,16.17
El Bosque,Tarapacá,2023,11,592609,758694.6116685148,14.59523868706846,64.0666578862622,15.21
El Bosque,Tarapacá,2023,12,591342,773969.7333180491,15.785606240661272,76.32398989543655,14.37
El Bosque,Tarapacá,2024,1,591237,791833.4991080974,17.410833807780982,84.22797011824753,13.84
El Bosque,Tarapacá,2024,2,592833,741740.7885296829,19.74669332408869,63.64425899162012,17.72
El Bosque,Tarapacá,2024,3,592491,771135.3510746534,20.906358954832296,0.0,14.79
El Bosque,Tarapacá,2024,4,592023,791587.862358558,20.668835734144174,9.5041207329456,15.54
El Bosque,Tarapacá,2024,5,591558,790914.0191419995,19.708209377584705,0.0,19.18
El Bosque,Tarapacá,2024,6,592127,776663.6868827002,17.826182002901575,159.4878474092214,16.18
El Bosque,Tarapacá,2024,7,593185,828888.2891362029,15.894204768618586,273.35763563836497,19.44
El Bosque,Tarapacá,2024,8,592572,774518.6942635409,15.67059662611107,187.42649457854324,15.0
El Bosque,Tarapacá,2024,9,594932,760982.5687372698,13.197002709949826,61.520996528185215,13.74
El Bosque,Tarapacá,2024,10,592710,776191.8647306982,12.610028291678162,1.5814589411952724,13.76
El Bosque,Tarapacá,2024,11,592914,812911.5853774961,15.234959137259214,38.40092670717325,15.95
El Bosque,Tarapacá,2024,12,591309,794136.8692596523,14.426732885163847,54.24009034593442,15.3
Pedro Aguirre Cerda,Biobío,2020,1,65020,888856.0141857922,17.50200188906656,0.0,12.97
Pedro Aguirre Cerda,Biobío,2020,2,63689,919392.172938438,19.88740031069588,0.0,14.54
Pedro Aguirre Cerda,Biobío,2020,3,62863,883919.5209128916,20.790733577394548,3.679733850211369,14.98
